time,latitude,longitude,height,SIGH,SIGW,SIGV,PAGE,HDWP,PTYP,PGRD,NSORT,mass(01),
 3/ 8/25  2: 0,      37.172,     -88.178,      31.118,       0.000,       0.401,       0.364,          60,           0,           1,           1,           1,   1.667E-02,
 3/ 8/25  2: 0,      37.169,     -88.186,      30.623,       0.000,       1.959,       0.119,          59,           0,           1,           1,           2,   1.667E-02,
 3/ 8/25  2: 0,      37.198,     -88.055,     140.458,       0.000,      -1.671,      -1.059,          58,           0,           1,           1,           3,   1.667E-02,
 3/ 8/25  2: 0,      37.264,     -88.146,      87.355,       0.000,      -0.794,       2.001,          57,           0,           1,           1,           4,   1.667E-02,
 3/ 8/25  2: 0,      37.172,     -88.184,      41.293,       0.000,       1.822,       0.446,          56,           0,           1,           1,           5,   1.667E-02,
 3/ 8/25  2: 0,      37.186,     -88.111,      72.861,       0.000,      -0.168,       0.149,          55,           0,           1,           1,           6,   1.667E-02,
 3/ 8/25  2: 0,      37.212,     -88.083,     136.085,       0.000,      -0.422,       0.191,          54,           0,           1,           1,           7,   1.667E-02,
 3/ 8/25  2: 0,      37.219,     -88.082,     161.228,       0.000,      -0.939,       0.326,          53,           0,           1,           1,           8,   1.667E-02,
 3/ 8/25  2: 0,      37.174,     -88.110,     101.478,       0.000,      -1.460,      -0.446,          52,           0,           1,           1,           9,   1.667E-02,
 3/ 8/25  2: 0,      37.223,     -88.072,     207.059,       0.000,      -0.072,      -0.997,          51,           0,           1,           1,          10,   1.667E-02,
 3/ 8/25  2: 0,      37.209,     -88.065,     184.837,       0.000,       1.013,      -0.326,          50,           0,           1,           1,          11,   1.667E-02,
 3/ 8/25  2: 0,      37.193,     -88.117,      93.046,       0.000,       0.302,       0.293,          49,           0,           1,           1,          12,   1.667E-02,
 3/ 8/25  2: 0,      37.150,     -88.182,     115.614,       0.000,      -0.613,      -1.472,          48,           0,           1,           1,          13,   1.667E-02,
 3/ 8/25  2: 0,      37.192,     -88.058,     183.237,       0.000,      -0.132,      -0.960,          47,           0,           1,           1,          14,   1.667E-02,
 3/ 8/25  2: 0,      37.138,     -88.162,      59.959,       0.000,       0.073,       0.095,          46,           0,           1,           1,          15,   1.667E-02,
 3/ 8/25  2: 0,      37.145,     -88.162,      62.865,       0.000,      -0.184,      -0.751,          45,           0,           1,           1,          16,   1.667E-02,
 3/ 8/25  2: 0,      37.153,     -88.248,      56.975,       0.000,      -0.660,       0.503,          44,           0,           1,           1,          17,   1.667E-02,
 3/ 8/25  2: 0,      37.169,     -88.228,      29.804,       0.000,      -0.473,       1.449,          43,           0,           1,           1,          18,   1.667E-02,
 3/ 8/25  2: 0,      37.120,     -88.204,      27.564,       0.000,      -0.584,      -0.240,          42,           0,           1,           1,          19,   1.667E-02,
 3/ 8/25  2: 0,      37.118,     -88.235,      28.263,       0.000,       0.617,      -0.442,          41,           0,           1,           1,          20,   1.667E-02,
 3/ 8/25  2: 0,      37.120,     -88.253,      58.459,       0.000,       0.291,      -0.709,          40,           0,           1,           1,          21,   1.667E-02,
 3/ 8/25  2: 0,      37.171,     -88.153,     124.332,       0.000,       0.053,       0.516,          39,           0,           1,           1,          22,   1.667E-02,
 3/ 8/25  2: 0,      37.200,     -88.175,      80.138,       0.000,      -2.623,       1.376,          38,           0,           1,           1,          23,   1.667E-02,
 3/ 8/25  2: 0,      37.124,     -88.195,      84.867,       0.000,      -0.875,      -1.503,          37,           0,           1,           1,          24,   1.667E-02,
 3/ 8/25  2: 0,      37.130,     -88.248,     109.841,       0.000,       0.358,       0.418,          36,           0,           1,           1,          25,   1.667E-02,
 3/ 8/25  2: 0,      37.114,     -88.246,      13.182,       0.000,       0.615,       0.044,          35,           0,           1,           1,          26,   1.667E-02,
 3/ 8/25  2: 0,      37.189,     -88.168,     170.164,       0.000,      -0.097,       0.456,          34,           0,           1,           1,          27,   1.667E-02,
 3/ 8/25  2: 0,      37.098,     -88.294,      15.524,       0.000,       0.338,      -1.206,          33,           0,           1,           1,          28,   1.667E-02,
 3/ 8/25  2: 0,      37.129,     -88.247,       9.441,       0.000,      -1.399,       0.775,          32,           0,           1,           1,          29,   1.667E-02,
 3/ 8/25  2: 0,      37.133,     -88.242,       1.825,       0.000,       0.770,       1.080,          31,           0,           1,           1,          30,   1.667E-02,
 3/ 8/25  2: 0,      37.109,     -88.258,       4.970,       0.000,      -1.159,       0.527,          30,           0,           1,           1,          31,   1.667E-02,
 3/ 8/25  2: 0,      37.146,     -88.240,      71.040,       0.000,       0.451,       1.004,          29,           0,           1,           1,          32,   1.667E-02,
 3/ 8/25  2: 0,      37.116,     -88.258,      84.524,       0.000,      -0.692,      -0.404,          28,           0,           1,           1,          33,   1.667E-02,
 3/ 8/25  2: 0,      37.123,     -88.240,      63.246,       0.000,      -3.679,       0.096,          27,           0,           1,           1,          34,   1.667E-02,
 3/ 8/25  2: 0,      37.105,     -88.276,      67.410,       0.000,       0.143,      -0.182,          26,           0,           1,           1,          35,   1.667E-02,
 3/ 8/25  2: 0,      37.102,     -88.266,      40.719,       0.000,       0.410,       0.450,          25,           0,           1,           1,          36,   1.667E-02,
 3/ 8/25  2: 0,      37.098,     -88.289,       0.060,       0.000,       0.893,       1.775,          24,           0,           1,           1,          37,   1.667E-02,
 3/ 8/25  2: 0,      37.106,     -88.267,      29.616,       0.000,      -1.163,       0.944,          23,           0,           1,           1,          38,   1.667E-02,
 3/ 8/25  2: 0,      37.079,     -88.294,       1.581,       0.000,       1.615,      -0.783,          22,           0,           1,           1,          39,   1.667E-02,
 3/ 8/25  2: 0,      37.081,     -88.302,       8.051,       0.000,       0.714,      -0.047,          21,           0,           1,           1,          40,   1.667E-02,
 3/ 8/25  2: 0,      37.085,     -88.288,      37.467,       0.000,      -0.634,       0.019,          20,           0,           1,           1,          41,   1.667E-02,
 3/ 8/25  2: 0,      37.109,     -88.282,     106.435,       0.000,      -0.961,       1.482,          19,           0,           1,           1,          42,   1.667E-02,
 3/ 8/25  2: 0,      37.080,     -88.314,      15.974,       0.000,       0.132,       0.055,          18,           0,           1,           1,          43,   1.667E-02,
 3/ 8/25  2: 0,      37.076,     -88.296,      39.281,       0.000,      -1.027,      -0.215,          17,           0,           1,           1,          44,   1.667E-02,
 3/ 8/25  2: 0,      37.082,     -88.301,      29.485,       0.000,      -0.764,       0.489,          16,           0,           1,           1,          45,   1.667E-02,
 3/ 8/25  2: 0,      37.081,     -88.298,      50.218,       0.000,       1.090,       0.132,          15,           0,           1,           1,          46,   1.667E-02,
 3/ 8/25  2: 0,      37.076,     -88.304,      49.803,       0.000,       1.042,      -0.000,          14,           0,           1,           1,          47,   1.667E-02,
 3/ 8/25  2: 0,      37.064,     -88.321,       5.327,       0.000,       0.838,      -0.091,          13,           0,           1,           1,          48,   1.667E-02,
 3/ 8/25  2: 0,      37.064,     -88.328,       1.091,       0.000,       1.731,      -0.249,          12,           0,           1,           1,          49,   1.667E-02,
 3/ 8/25  2: 0,      37.059,     -88.325,      15.600,       0.000,      -1.755,      -0.585,          11,           0,           1,           1,          50,   1.667E-02,
 3/ 8/25  2: 0,      37.063,     -88.322,      17.045,       0.000,      -0.101,       0.139,          10,           0,           1,           1,          51,   1.667E-02,
 3/ 8/25  2: 0,      37.067,     -88.315,       0.903,       0.000,       0.881,       1.205,           9,           0,           1,           1,          52,   1.667E-02,
 3/ 8/25  2: 0,      37.059,     -88.330,      35.706,       0.000,      -0.213,       0.453,           8,           0,           1,           1,          53,   1.667E-02,
 3/ 8/25  2: 0,      37.061,     -88.331,      28.457,       0.000,       1.680,       0.816,           7,           0,           1,           1,          54,   1.667E-02,
 3/ 8/25  2: 0,      37.052,     -88.334,      38.543,       0.000,      -0.749,      -1.084,           6,           0,           1,           1,          55,   1.667E-02,
 3/ 8/25  2: 0,      37.050,     -88.337,      33.389,       0.000,       1.279,      -0.682,           5,           0,           1,           1,          56,   1.667E-02,
 3/ 8/25  2: 0,      37.051,     -88.345,       8.281,       0.000,      -0.958,       0.527,           4,           0,           1,           1,          57,   1.667E-02,
 3/ 8/25  2: 0,      37.049,     -88.343,      28.037,       0.000,       1.780,       0.751,           3,           0,           1,           1,          58,   1.667E-02,
 3/ 8/25  2: 0,      37.045,     -88.345,      13.982,       0.000,      -0.890,      -0.879,           2,           0,           1,           1,          59,   1.667E-02,
 3/ 8/25  2: 0,      37.044,     -88.347,       2.556,       0.000,      -0.659,       1.045,           1,           0,           1,           1,          60,   1.667E-02,
 3/ 8/25  3: 0,      37.308,     -87.985,      22.088,       0.000,       0.623,       0.177,         120,           0,           1,           1,           1,   1.667E-02,
 3/ 8/25  3: 0,      37.302,     -87.950,      88.145,       0.000,      -0.479,       0.069,         119,           0,           1,           1,           2,   1.667E-02,
 3/ 8/25  3: 0,      37.402,     -87.655,     139.846,       0.000,      -1.730,      -0.407,         118,           0,           1,           1,           3,   1.667E-02,
 3/ 8/25  3: 0,      37.450,     -87.898,      16.282,       0.000,      -0.870,       1.356,         117,           0,           1,           1,           4,   1.667E-02,
 3/ 8/25  3: 0,      37.393,     -87.844,     165.455,       0.000,      -0.166,       0.011,         116,           0,           1,           1,           5,   1.667E-02,
 3/ 8/25  3: 0,      37.344,     -87.842,      57.556,       0.000,      -1.625,       1.097,         115,           0,           1,           1,           6,   1.667E-02,
 3/ 8/25  3: 0,      37.437,     -87.705,     132.579,       0.000,      -0.596,       0.286,         114,           0,           1,           1,           7,   1.667E-02,
 3/ 8/25  3: 0,      37.501,     -87.613,     133.561,       0.000,      -0.888,       0.490,         113,           0,           1,           1,           8,   1.667E-02,
 3/ 8/25  3: 0,      37.379,     -87.717,     163.186,       0.000,       1.368,      -0.048,         112,           0,           1,           1,           9,   1.667E-02,
 3/ 8/25  3: 0,      37.383,     -87.783,      93.044,       0.000,       0.466,      -0.007,         111,           0,           1,           1,          10,   1.667E-02,
 3/ 8/25  3: 0,      37.473,     -87.587,     157.739,       0.000,      -1.406,      -0.095,         110,           0,           1,           1,          11,   1.667E-02,
 3/ 8/25  3: 0,      37.401,     -87.780,      78.872,       0.000,       0.527,      -0.052,         109,           0,           1,           1,          12,   1.667E-02,
 3/ 8/25  3: 0,      37.333,     -87.828,     166.886,       0.000,      -2.682,      -1.736,         108,           0,           1,           1,          13,   1.667E-02,
 3/ 8/25  3: 0,      37.372,     -87.665,      96.866,       0.000,      -0.550,      -0.589,         107,           0,           1,           1,          14,   1.667E-02,
 3/ 8/25  3: 0,      37.339,     -87.770,      55.280,       0.000,       0.681,       0.404,         106,           0,           1,           1,          15,   1.667E-02,
 3/ 8/25  3: 0,      37.260,     -87.967,      62.384,       0.000,       0.443,      -0.347,         105,           0,           1,           1,          16,   1.667E-02,
 3/ 8/25  3: 0,      37.352,     -87.988,     101.727,       0.000,      -0.187,       0.257,         104,           0,           1,           1,          17,   1.667E-02,
 3/ 8/25  3: 0,      37.397,     -87.904,     152.250,       0.000,      -0.741,       0.435,         103,           0,           1,           1,          18,   1.667E-02,
 3/ 8/25  3: 0,      37.249,     -87.997,      67.955,       0.000,      -0.446,       0.079,         102,           0,           1,           1,          19,   1.667E-02,
 3/ 8/25  3: 0,      37.220,     -88.055,      46.058,       0.000,       1.018,      -0.666,         101,           0,           1,           1,          20,   1.667E-02,
 3/ 8/25  3: 0,      37.224,     -88.056,      88.638,       0.000,       2.882,      -1.208,         100,           0,           1,           1,          21,   1.667E-02,
 3/ 8/25  3: 0,      37.369,     -87.837,     126.208,       0.000,      -1.568,       0.027,          99,           0,           1,           1,          22,   1.667E-02,
 3/ 8/25  3: 0,      37.389,     -87.971,      44.781,       0.000,       0.198,       1.202,          98,           0,           1,           1,          23,   1.667E-02,
 3/ 8/25  3: 0,      37.315,     -87.790,     145.391,       0.000,       0.175,      -1.529,          97,           0,           1,           1,          24,   1.667E-02,
 3/ 8/25  3: 0,      37.368,     -87.887,      81.930,       0.000,      -1.825,       0.769,          96,           0,           1,           1,          25,   1.667E-02,
 3/ 8/25  3: 0,      37.241,     -88.030,      59.678,       0.000,      -0.715,       0.175,          95,           0,           1,           1,          26,   1.667E-02,
 3/ 8/25  3: 0,      37.459,     -87.746,     129.251,       0.000,      -0.744,       0.453,          94,           0,           1,           1,          27,   1.667E-02,
 3/ 8/25  3: 0,      37.250,     -88.053,     142.027,       0.000,       0.575,      -0.519,          93,           0,           1,           1,          28,   1.667E-02,
 3/ 8/25  3: 0,      37.299,     -88.017,      93.898,       0.000,       0.750,       0.769,          92,           0,           1,           1,          29,   1.667E-02,
 3/ 8/25  3: 0,      37.329,     -87.992,     112.019,       0.000,      -1.091,       0.432,          91,           0,           1,           1,          30,   1.667E-02,
 3/ 8/25  3: 0,      37.241,     -88.023,      35.934,       0.000,       0.082,      -0.010,          90,           0,           1,           1,          31,   1.667E-02,
 3/ 8/25  3: 0,      37.359,     -87.990,       1.854,       0.000,      -0.468,       0.309,          89,           0,           1,           1,          32,   1.667E-02,
 3/ 8/25  3: 0,      37.356,     -87.845,     174.130,       0.000,      -0.553,      -0.509,          88,           0,           1,           1,          33,   1.667E-02,
 3/ 8/25  3: 0,      37.311,     -87.962,     113.972,       0.000,      -1.218,       0.330,          87,           0,           1,           1,          34,   1.667E-02,
 3/ 8/25  3: 0,      37.297,     -87.963,      60.616,       0.000,      -0.006,       0.003,          86,           0,           1,           1,          35,   1.667E-02,
 3/ 8/25  3: 0,      37.243,     -88.059,      49.485,       0.000,       1.643,       0.630,          85,           0,           1,           1,          36,   1.667E-02,
 3/ 8/25  3: 0,      37.280,     -88.097,      30.133,       0.000,      -0.068,       1.316,          84,           0,           1,           1,          37,   1.667E-02,
 3/ 8/25  3: 0,      37.345,     -87.954,      60.949,       0.000,       1.457,       1.581,          83,           0,           1,           1,          38,   1.667E-02,
 3/ 8/25  3: 0,      37.226,     -88.070,     138.636,       0.000,      -0.549,       0.443,          82,           0,           1,           1,          39,   1.667E-02,
 3/ 8/25  3: 0,      37.268,     -88.037,       7.014,       0.000,      -0.242,       0.028,          81,           0,           1,           1,          40,   1.667E-02,
 3/ 8/25  3: 0,      37.188,     -88.099,       5.695,       0.000,       1.027,      -0.723,          80,           0,           1,           1,          41,   1.667E-02,
 3/ 8/25  3: 0,      37.311,     -88.042,      18.711,       0.000,       1.221,       1.269,          79,           0,           1,           1,          42,   1.667E-02,
 3/ 8/25  3: 0,      37.230,     -88.123,      26.661,       0.000,      -1.541,       0.874,          78,           0,           1,           1,          43,   1.667E-02,
 3/ 8/25  3: 0,      37.193,     -88.103,      20.015,       0.000,       0.355,      -0.182,          77,           0,           1,           1,          44,   1.667E-02,
 3/ 8/25  3: 0,      37.224,     -88.069,      90.688,       0.000,       1.148,       0.301,          76,           0,           1,           1,          45,   1.667E-02,
 3/ 8/25  3: 0,      37.205,     -88.073,      49.098,       0.000,       0.156,      -0.532,          75,           0,           1,           1,          46,   1.667E-02,
 3/ 8/25  3: 0,      37.308,     -87.890,     131.041,       0.000,       1.851,      -0.100,          74,           0,           1,           1,          47,   1.667E-02,
 3/ 8/25  3: 0,      37.153,     -88.134,      15.983,       0.000,      -1.307,      -1.375,          73,           0,           1,           1,          48,   1.667E-02,
 3/ 8/25  3: 0,      37.179,     -88.141,      33.206,       0.000,      -0.330,      -0.382,          72,           0,           1,           1,          49,   1.667E-02,
 3/ 8/25  3: 0,      37.160,     -88.134,      37.564,       0.000,      -0.358,       0.131,          71,           0,           1,           1,          50,   1.667E-02,
 3/ 8/25  3: 0,      37.255,     -88.032,      64.005,       0.000,      -0.035,       0.835,          70,           0,           1,           1,          51,   1.667E-02,
 3/ 8/25  3: 0,      37.280,     -88.006,     133.106,       0.000,      -1.643,       1.164,          69,           0,           1,           1,          52,   1.667E-02,
 3/ 8/25  3: 0,      37.227,     -88.096,     102.419,       0.000,      -1.090,       0.398,          68,           0,           1,           1,          53,   1.667E-02,
 3/ 8/25  3: 0,      37.258,     -88.023,      80.496,       0.000,      -0.109,       0.392,          67,           0,           1,           1,          54,   1.667E-02,
 3/ 8/25  3: 0,      37.159,     -88.107,     114.833,       0.000,       1.392,      -1.791,          66,           0,           1,           1,          55,   1.667E-02,
 3/ 8/25  3: 0,      37.218,     -88.050,     112.845,       0.000,       0.742,      -0.188,          65,           0,           1,           1,          56,   1.667E-02,
 3/ 8/25  3: 0,      37.228,     -88.153,      84.408,       0.000,       1.032,       0.554,          64,           0,           1,           1,          57,   1.667E-02,
 3/ 8/25  3: 0,      37.254,     -88.123,      44.000,       0.000,       0.268,       1.293,          63,           0,           1,           1,          58,   1.667E-02,
 3/ 8/25  3: 0,      37.162,     -88.109,      15.633,       0.000,      -0.147,      -1.052,          62,           0,           1,           1,          59,   1.667E-02,
 3/ 8/25  3: 0,      37.231,     -88.110,      95.882,       0.000,       1.030,       0.403,          61,           0,           1,           1,          60,   1.667E-02,
 3/ 8/25  3: 0,      37.237,     -88.099,      61.388,       0.000,      -0.735,       1.611,          60,           0,           1,           1,          61,   1.667E-02,
 3/ 8/25  3: 0,      37.145,     -88.161,      16.317,       0.000,       1.446,      -0.985,          59,           0,           1,           1,          62,   1.667E-02,
 3/ 8/25  3: 0,      37.135,     -88.197,      28.586,       0.000,       0.075,      -0.199,          58,           0,           1,           1,          63,   1.667E-02,
 3/ 8/25  3: 0,      37.179,     -88.146,      62.977,       0.000,       1.373,       0.338,          57,           0,           1,           1,          64,   1.667E-02,
 3/ 8/25  3: 0,      37.214,     -88.134,     115.147,       0.000,       0.378,       1.337,          56,           0,           1,           1,          65,   1.667E-02,
 3/ 8/25  3: 0,      37.176,     -88.101,     134.590,       0.000,       0.298,      -0.583,          55,           0,           1,           1,          66,   1.667E-02,
 3/ 8/25  3: 0,      37.163,     -88.097,      46.341,       0.000,       1.281,      -0.899,          54,           0,           1,           1,          67,   1.667E-02,
 3/ 8/25  3: 0,      37.163,     -88.195,      11.423,       0.000,       0.208,       0.466,          53,           0,           1,           1,          68,   1.667E-02,
 3/ 8/25  3: 0,      37.167,     -88.174,      58.098,       0.000,       0.376,       1.161,          52,           0,           1,           1,          69,   1.667E-02,
 3/ 8/25  3: 0,      37.169,     -88.129,      56.505,       0.000,      -0.645,       0.496,          51,           0,           1,           1,          70,   1.667E-02,
 3/ 8/25  3: 0,      37.177,     -88.163,      24.903,       0.000,      -0.869,       1.595,          50,           0,           1,           1,          71,   1.667E-02,
 3/ 8/25  3: 0,      37.201,     -88.041,     184.888,       0.000,       1.070,       0.283,          49,           0,           1,           1,          72,   1.667E-02,
 3/ 8/25  3: 0,      37.139,     -88.173,      35.121,       0.000,       1.388,      -0.385,          48,           0,           1,           1,          73,   1.667E-02,
 3/ 8/25  3: 0,      37.110,     -88.242,      68.100,       0.000,       1.697,      -0.769,          47,           0,           1,           1,          74,   1.667E-02,
 3/ 8/25  3: 0,      37.091,     -88.262,      44.118,       0.000,       0.704,      -1.389,          46,           0,           1,           1,          75,   1.667E-02,
 3/ 8/25  3: 0,      37.144,     -88.236,     121.447,       0.000,       0.170,       0.537,          45,           0,           1,           1,          76,   1.667E-02,
 3/ 8/25  3: 0,      37.215,     -88.142,     162.813,       0.000,      -1.326,       1.606,          44,           0,           1,           1,          77,   1.667E-02,
 3/ 8/25  3: 0,      37.134,     -88.155,     135.262,       0.000,      -0.625,      -0.363,          43,           0,           1,           1,          78,   1.667E-02,
 3/ 8/25  3: 0,      37.126,     -88.206,       4.742,       0.000,       0.401,       1.110,          42,           0,           1,           1,          79,   1.667E-02,
 3/ 8/25  3: 0,      37.093,     -88.219,       1.752,       0.000,       0.564,      -1.245,          41,           0,           1,           1,          80,   1.667E-02,
 3/ 8/25  3: 0,      37.197,     -88.155,      86.166,       0.000,      -3.294,       1.799,          40,           0,           1,           1,          81,   1.667E-02,
 3/ 8/25  3: 0,      37.114,     -88.254,      24.839,       0.000,      -0.333,       1.109,          39,           0,           1,           1,          82,   1.667E-02,
 3/ 8/25  3: 0,      37.171,     -88.133,     195.870,       0.000,       0.373,       0.079,          38,           0,           1,           1,          83,   1.667E-02,
 3/ 8/25  3: 0,      37.128,     -88.200,      71.611,       0.000,       1.449,      -0.679,          37,           0,           1,           1,          84,   1.667E-02,
 3/ 8/25  3: 0,      37.120,     -88.197,     178.885,       0.000,       1.280,      -0.527,          36,           0,           1,           1,          85,   1.667E-02,
 3/ 8/25  3: 0,      37.097,     -88.222,      66.060,       0.000,      -0.452,      -0.294,          35,           0,           1,           1,          86,   1.667E-02,
 3/ 8/25  3: 0,      37.122,     -88.256,       9.838,       0.000,      -0.484,       0.381,          34,           0,           1,           1,          87,   1.667E-02,
 3/ 8/25  3: 0,      37.127,     -88.218,      36.037,       0.000,       1.740,       0.762,          33,           0,           1,           1,          88,   1.667E-02,
 3/ 8/25  3: 0,      37.136,     -88.217,     107.376,       0.000,      -0.256,       1.338,          32,           0,           1,           1,          89,   1.667E-02,
 3/ 8/25  3: 0,      37.136,     -88.207,      61.263,       0.000,       0.539,       1.496,          31,           0,           1,           1,          90,   1.667E-02,
 3/ 8/25  3: 0,      37.069,     -88.273,     101.879,       0.000,       0.099,      -2.261,          30,           0,           1,           1,          91,   1.667E-02,
 3/ 8/25  3: 0,      37.113,     -88.267,      23.460,       0.000,      -1.895,       2.599,          29,           0,           1,           1,          92,   1.667E-02,
 3/ 8/25  3: 0,      37.088,     -88.248,      67.444,       0.000,       0.522,       0.414,          28,           0,           1,           1,          93,   1.667E-02,
 3/ 8/25  3: 0,      37.077,     -88.264,      74.312,       0.000,      -0.157,      -0.829,          27,           0,           1,           1,          94,   1.667E-02,
 3/ 8/25  3: 0,      37.141,     -88.247,      43.687,       0.000,       2.657,       2.652,          26,           0,           1,           1,          95,   1.667E-02,
 3/ 8/25  3: 0,      37.092,     -88.234,      90.913,       0.000,       0.498,      -0.496,          25,           0,           1,           1,          96,   1.667E-02,
 3/ 8/25  3: 0,      37.071,     -88.286,      40.217,       0.000,       1.525,      -0.351,          24,           0,           1,           1,          97,   1.667E-02,
 3/ 8/25  3: 0,      37.093,     -88.265,      43.857,       0.000,      -0.608,       1.126,          23,           0,           1,           1,          98,   1.667E-02,
 3/ 8/25  3: 0,      37.081,     -88.296,      74.843,       0.000,       1.371,       0.666,          22,           0,           1,           1,          99,   1.667E-02,
 3/ 8/25  3: 0,      37.086,     -88.293,     152.209,       0.000,       0.478,       0.260,          21,           0,           1,           1,         100,   1.667E-02,
 3/ 8/25  3: 0,      37.086,     -88.310,      92.770,       0.000,       2.044,       1.567,          20,           0,           1,           1,         101,   1.667E-02,
 3/ 8/25  3: 0,      37.062,     -88.301,     138.931,       0.000,       1.433,      -0.811,          19,           0,           1,           1,         102,   1.667E-02,
 3/ 8/25  3: 0,      37.091,     -88.296,      43.420,       0.000,       0.960,       1.929,          18,           0,           1,           1,         103,   1.667E-02,
 3/ 8/25  3: 0,      37.058,     -88.318,       5.855,       0.000,      -1.387,      -0.207,          17,           0,           1,           1,         104,   1.667E-02,
 3/ 8/25  3: 0,      37.067,     -88.303,      32.774,       0.000,       0.730,       0.580,          16,           0,           1,           1,         105,   1.667E-02,
 3/ 8/25  3: 0,      37.067,     -88.306,      68.597,       0.000,      -0.526,       0.501,          15,           0,           1,           1,         106,   1.667E-02,
 3/ 8/25  3: 0,      37.066,     -88.326,      45.037,       0.000,       0.406,       0.870,          14,           0,           1,           1,         107,   1.667E-02,
 3/ 8/25  3: 0,      37.075,     -88.315,      60.014,       0.000,      -0.559,       2.905,          13,           0,           1,           1,         108,   1.667E-02,
 3/ 8/25  3: 0,      37.079,     -88.307,      81.280,       0.000,       0.750,       2.667,          12,           0,           1,           1,         109,   1.667E-02,
 3/ 8/25  3: 0,      37.063,     -88.321,      38.895,       0.000,      -1.262,       1.222,          11,           0,           1,           1,         110,   1.667E-02,
 3/ 8/25  3: 0,      37.060,     -88.326,      77.571,       0.000,       1.415,       0.742,          10,           0,           1,           1,         111,   1.667E-02,
 3/ 8/25  3: 0,      37.046,     -88.323,      15.487,       0.000,      -0.424,      -1.179,           9,           0,           1,           1,         112,   1.667E-02,
 3/ 8/25  3: 0,      37.053,     -88.330,      46.276,       0.000,       0.033,       0.076,           8,           0,           1,           1,         113,   1.667E-02,
 3/ 8/25  3: 0,      37.052,     -88.327,       5.120,       0.000,       0.375,       0.565,           7,           0,           1,           1,         114,   1.667E-02,
 3/ 8/25  3: 0,      37.053,     -88.341,      29.463,       0.000,       0.902,       1.276,           6,           0,           1,           1,         115,   1.667E-02,
 3/ 8/25  3: 0,      37.055,     -88.335,      26.070,       0.000,      -0.266,       2.754,           5,           0,           1,           1,         116,   1.667E-02,
 3/ 8/25  3: 0,      37.046,     -88.341,       8.413,       0.000,       0.773,      -0.152,           4,           0,           1,           1,         117,   1.667E-02,
 3/ 8/25  3: 0,      37.045,     -88.341,      39.092,       0.000,      -0.782,       0.068,           3,           0,           1,           1,         118,   1.667E-02,
 3/ 8/25  3: 0,      37.043,     -88.346,       3.527,       0.000,       0.622,      -0.908,           2,           0,           1,           1,         119,   1.667E-02,
 3/ 8/25  3: 0,      37.043,     -88.348,      25.991,       0.000,       1.338,       1.620,           1,           0,           1,           1,         120,   1.667E-02,
 3/ 8/25  4: 0,      37.423,     -87.678,      39.107,       0.000,       0.677,       0.003,         179,           0,           1,           1,           1,   1.667E-02,
 3/ 8/25  4: 0,      37.627,     -87.163,     145.143,       0.000,       1.060,       0.241,         178,           0,           1,           1,           2,   1.667E-02,
 3/ 8/25  4: 0,      37.623,     -87.695,      39.604,       0.000,       0.277,       1.490,         177,           0,           1,           1,           3,   1.667E-02,
 3/ 8/25  4: 0,      37.621,     -87.384,     160.675,       0.000,       0.600,      -0.192,         176,           0,           1,           1,           4,   1.667E-02,
 3/ 8/25  4: 0,      37.496,     -87.600,      43.745,       0.000,      -0.180,       1.167,         175,           0,           1,           1,           5,   1.667E-02,
 3/ 8/25  4: 0,      37.706,     -87.177,     166.775,       0.000,      -0.025,       0.675,         174,           0,           1,           1,           6,   1.667E-02,
 3/ 8/25  4: 0,      37.728,     -87.195,     146.629,       0.000,      -1.528,       1.156,         173,           0,           1,           1,           7,   1.667E-02,
 3/ 8/25  4: 0,      37.612,     -87.162,     183.301,       0.000,       0.636,      -0.444,         172,           0,           1,           1,           8,   1.667E-02,
 3/ 8/25  4: 0,      37.513,     -87.550,      82.849,       0.000,      -0.149,       0.185,         171,           0,           1,           1,           9,   1.667E-02,
 3/ 8/25  4: 0,      37.725,     -87.073,     142.655,       0.000,      -0.930,       0.014,         170,           0,           1,           1,          10,   1.667E-02,
 3/ 8/25  4: 0,      37.569,     -87.561,      39.078,       0.000,       1.563,       1.039,         169,           0,           1,           1,          11,   1.667E-02,
 3/ 8/25  4: 0,      37.484,     -87.447,      50.060,       0.000,      -0.682,      -1.576,         168,           0,           1,           1,          12,   1.667E-02,
 3/ 8/25  4: 0,      37.516,     -87.410,      49.211,       0.000,       0.197,      -0.049,         167,           0,           1,           1,          13,   1.667E-02,
 3/ 8/25  4: 0,      37.454,     -87.523,       8.278,       0.000,       1.982,       0.369,         166,           0,           1,           1,          14,   1.667E-02,
 3/ 8/25  4: 0,      37.374,     -87.634,      65.321,       0.000,      -0.208,      -1.529,         165,           0,           1,           1,          15,   1.667E-02,
 3/ 8/25  4: 0,      37.519,     -87.685,      95.254,       0.000,      -1.203,       0.857,         164,           0,           1,           1,          16,   1.667E-02,
 3/ 8/25  4: 0,      37.631,     -87.416,     149.982,       0.000,       1.042,      -0.299,         163,           0,           1,           1,          17,   1.667E-02,
 3/ 8/25  4: 0,      37.406,     -87.646,      64.538,       0.000,      -0.632,       0.217,         162,           0,           1,           1,          18,   1.667E-02,
 3/ 8/25  4: 0,      37.343,     -87.844,      35.624,       0.000,      -0.470,       0.269,         161,           0,           1,           1,          19,   1.667E-02,
