time,latitude,longitude,height,SIGH,SIGW,SIGV,PAGE,HDWP,PTYP,PGRD,NSORT,mass(01),
 3/ 8/25  2: 0,      37.176,     -88.181,      32.610,       0.000,       0.401,       0.358,          60,           0,           1,           1,           1,   1.667E-02,
 3/ 8/25  2: 0,      37.172,     -88.188,      32.206,       0.000,       1.959,       0.073,          59,           0,           1,           1,           2,   1.667E-02,
 3/ 8/25  2: 0,      37.203,     -88.053,     142.080,       0.000,      -1.671,      -1.078,          58,           0,           1,           1,           3,   1.667E-02,
 3/ 8/25  2: 0,      37.269,     -88.153,      86.361,       0.000,      -0.795,       2.026,          57,           0,           1,           1,           4,   1.667E-02,
 3/ 8/25  2: 0,      37.177,     -88.187,      41.279,       0.000,       1.822,       0.466,          56,           0,           1,           1,           5,   1.667E-02,
 3/ 8/25  2: 0,      37.190,     -88.111,      73.647,       0.000,      -0.168,       0.175,          55,           0,           1,           1,           6,   1.667E-02,
 3/ 8/25  2: 0,      37.217,     -88.083,     139.475,       0.000,      -0.422,       0.189,          54,           0,           1,           1,           7,   1.667E-02,
 3/ 8/25  2: 0,      37.224,     -88.084,     160.894,       0.000,      -0.939,       0.346,          53,           0,           1,           1,           8,   1.667E-02,
 3/ 8/25  2: 0,      37.179,     -88.108,     104.755,       0.000,      -1.460,      -0.444,          52,           0,           1,           1,           9,   1.667E-02,
 3/ 8/25  2: 0,      37.228,     -88.073,     209.744,       0.000,      -0.072,      -1.018,          51,           0,           1,           1,          10,   1.667E-02,
 3/ 8/25  2: 0,      37.213,     -88.064,     187.513,       0.000,       1.013,      -0.355,          50,           0,           1,           1,          11,   1.667E-02,
 3/ 8/25  2: 0,      37.194,     -88.123,      88.066,       0.000,       0.302,       0.297,          49,           0,           1,           1,          12,   1.667E-02,
 3/ 8/25  2: 0,      37.152,     -88.187,     113.578,       0.000,      -0.613,      -1.507,          48,           0,           1,           1,          13,   1.667E-02,
 3/ 8/25  2: 0,      37.195,     -88.059,     183.630,       0.000,      -0.132,      -0.983,          47,           0,           1,           1,          14,   1.667E-02,
 3/ 8/25  2: 0,      37.140,     -88.165,      58.234,       0.000,       0.073,       0.094,          46,           0,           1,           1,          15,   1.667E-02,
 3/ 8/25  2: 0,      37.148,     -88.164,      66.088,       0.000,      -0.185,      -0.811,          45,           0,           1,           1,          16,   1.667E-02,
 3/ 8/25  2: 0,      37.162,     -88.246,      56.008,       0.000,      -0.660,       0.536,          44,           0,           1,           1,          17,   1.667E-02,
 3/ 8/25  2: 0,      37.176,     -88.232,      29.594,       0.000,      -0.473,       1.496,          43,           0,           1,           1,          18,   1.667E-02,
 3/ 8/25  2: 0,      37.123,     -88.207,      31.415,       0.000,      -0.584,      -0.265,          42,           0,           1,           1,          19,   1.667E-02,
 3/ 8/25  2: 0,      37.122,     -88.238,      26.989,       0.000,       0.617,      -0.459,          41,           0,           1,           1,          20,   1.667E-02,
 3/ 8/25  2: 0,      37.123,     -88.256,      59.879,       0.000,       0.291,      -0.736,          40,           0,           1,           1,          21,   1.667E-02,
 3/ 8/25  2: 0,      37.175,     -88.154,     126.952,       0.000,       0.052,       0.518,          39,           0,           1,           1,          22,   1.667E-02,
 3/ 8/25  2: 0,      37.206,     -88.177,      85.098,       0.000,      -2.623,       1.417,          38,           0,           1,           1,          23,   1.667E-02,
 3/ 8/25  2: 0,      37.124,     -88.203,      80.037,       0.000,      -0.875,      -1.549,          37,           0,           1,           1,          24,   1.667E-02,
 3/ 8/25  2: 0,      37.135,     -88.250,     113.793,       0.000,       0.358,       0.439,          36,           0,           1,           1,          25,   1.667E-02,
 3/ 8/25  2: 0,      37.117,     -88.249,      16.306,       0.000,       0.615,       0.064,          35,           0,           1,           1,          26,   1.667E-02,
 3/ 8/25  2: 0,      37.195,     -88.170,     174.664,       0.000,      -0.097,       0.466,          34,           0,           1,           1,          27,   1.667E-02,
 3/ 8/25  2: 0,      37.101,     -88.299,      17.853,       0.000,       0.338,      -1.264,          33,           0,           1,           1,          28,   1.667E-02,
 3/ 8/25  2: 0,      37.135,     -88.248,       7.990,       0.000,      -1.399,       0.815,          32,           0,           1,           1,          29,   1.667E-02,
 3/ 8/25  2: 0,      37.138,     -88.244,       3.822,       0.000,       0.770,       1.122,          31,           0,           1,           1,          30,   1.667E-02,
 3/ 8/25  2: 0,      37.112,     -88.263,       4.850,       0.000,      -1.159,       0.559,          30,           0,           1,           1,          31,   1.667E-02,
 3/ 8/25  2: 0,      37.152,     -88.240,      76.212,       0.000,       0.451,       1.057,          29,           0,           1,           1,          32,   1.667E-02,
 3/ 8/25  2: 0,      37.120,     -88.261,      86.263,       0.000,      -0.692,      -0.400,          28,           0,           1,           1,          33,   1.667E-02,
 3/ 8/25  2: 0,      37.128,     -88.242,      69.004,       0.000,      -3.679,       0.105,          27,           0,           1,           1,          34,   1.667E-02,
 3/ 8/25  2: 0,      37.109,     -88.279,      69.717,       0.000,       0.143,      -0.192,          26,           0,           1,           1,          35,   1.667E-02,
 3/ 8/25  2: 0,      37.105,     -88.269,      41.799,       0.000,       0.410,       0.462,          25,           0,           1,           1,          36,   1.667E-02,
 3/ 8/25  2: 0,      37.101,     -88.294,       0.075,       0.000,      -0.894,       1.834,          24,           0,           1,           1,          37,   1.667E-02,
 3/ 8/25  2: 0,      37.111,     -88.270,      31.725,       0.000,      -1.163,       1.000,          23,           0,           1,           1,          38,   1.667E-02,
 3/ 8/25  2: 0,      37.083,     -88.298,       4.274,       0.000,      -1.247,      -0.813,          22,           0,           1,           1,          39,   1.667E-02,
 3/ 8/25  2: 0,      37.084,     -88.308,       6.501,       0.000,       0.712,      -0.050,          21,           0,           1,           1,          40,   1.667E-02,
 3/ 8/25  2: 0,      37.088,     -88.293,      30.746,       0.000,      -0.634,       0.028,          20,           0,           1,           1,          41,   1.667E-02,
 3/ 8/25  2: 0,      37.113,     -88.285,     108.849,       0.000,      -0.961,       1.562,          19,           0,           1,           1,          42,   1.667E-02,
 3/ 8/25  2: 0,      37.083,     -88.319,      13.797,       0.000,       0.129,       0.052,          18,           0,           1,           1,          43,   1.667E-02,
 3/ 8/25  2: 0,      37.079,     -88.300,      39.238,       0.000,      -1.027,      -0.228,          17,           0,           1,           1,          44,   1.667E-02,
 3/ 8/25  2: 0,      37.085,     -88.305,      30.179,       0.000,      -0.764,       0.516,          16,           0,           1,           1,          45,   1.667E-02,
 3/ 8/25  2: 0,      37.085,     -88.302,      52.232,       0.000,       1.090,       0.129,          15,           0,           1,           1,          46,   1.667E-02,
 3/ 8/25  2: 0,      37.079,     -88.308,      51.601,       0.000,       1.042,       0.004,          14,           0,           1,           1,          47,   1.667E-02,
 3/ 8/25  2: 0,      37.067,     -88.326,       5.463,       0.000,       0.838,      -0.101,          13,           0,           1,           1,          48,   1.667E-02,
 3/ 8/25  2: 0,      37.067,     -88.333,       0.943,       0.000,       1.233,      -0.273,          12,           0,           1,           1,          49,   1.667E-02,
 3/ 8/25  2: 0,      37.062,     -88.330,      19.009,       0.000,      -1.755,      -0.618,          11,           0,           1,           1,          50,   1.667E-02,
 3/ 8/25  2: 0,      37.066,     -88.326,      18.020,       0.000,      -0.101,       0.146,          10,           0,           1,           1,          51,   1.667E-02,
 3/ 8/25  2: 0,      37.070,     -88.319,       0.821,       0.000,       0.760,       1.286,           9,           0,           1,           1,          52,   1.667E-02,
 3/ 8/25  2: 0,      37.062,     -88.335,      39.709,       0.000,      -0.213,       0.487,           8,           0,           1,           1,          53,   1.667E-02,
 3/ 8/25  2: 0,      37.065,     -88.336,      29.401,       0.000,       1.680,       0.865,           7,           0,           1,           1,          54,   1.667E-02,
 3/ 8/25  2: 0,      37.055,     -88.339,      40.403,       0.000,      -0.749,      -1.159,           6,           0,           1,           1,          55,   1.667E-02,
 3/ 8/25  2: 0,      37.053,     -88.341,      35.831,       0.000,       1.279,      -0.730,           5,           0,           1,           1,          56,   1.667E-02,
 3/ 8/25  2: 0,      37.054,     -88.350,      12.554,       0.000,      -0.958,       0.564,           4,           0,           1,           1,          57,   1.667E-02,
 3/ 8/25  2: 0,      37.052,     -88.348,      28.972,       0.000,       1.780,       0.805,           3,           0,           1,           1,          58,   1.667E-02,
 3/ 8/25  2: 0,      37.048,     -88.349,      13.842,       0.000,      -0.890,      -0.943,           2,           0,           1,           1,          59,   1.667E-02,
 3/ 8/25  2: 0,      37.047,     -88.352,       1.597,       0.000,      -0.659,       1.122,           1,           0,           1,           1,          60,   1.667E-02,
 3/ 8/25  3: 0,      37.347,     -87.929,     128.882,       0.000,      -0.804,       0.462,         120,           0,           1,           1,           1,   1.667E-02,
 3/ 8/25  3: 0,      37.294,     -87.987,       6.472,       0.000,      -0.363,      -1.250,         119,           0,           1,           1,           2,   1.667E-02,
 3/ 8/25  3: 0,      37.371,     -87.688,      31.039,       0.000,       0.486,      -1.350,         118,           0,           1,           1,           3,   1.667E-02,
 3/ 8/25  3: 0,      37.484,     -87.865,      57.541,       0.000,       1.018,       0.863,         117,           0,           1,           1,           4,   1.667E-02,
 3/ 8/25  3: 0,      37.341,     -87.950,      22.236,       0.000,       0.659,      -0.782,         116,           0,           1,           1,           5,   1.667E-02,
 3/ 8/25  3: 0,      37.366,     -87.796,      90.820,       0.000,       0.770,      -0.524,         115,           0,           1,           1,           6,   1.667E-02,
 3/ 8/25  3: 0,      37.419,     -87.730,     144.035,       0.000,      -2.505,      -0.424,         114,           0,           1,           1,           7,   1.667E-02,
 3/ 8/25  3: 0,      37.461,     -87.704,      27.956,       0.000,      -0.133,       1.004,         113,           0,           1,           1,           8,   1.667E-02,
 3/ 8/25  3: 0,      37.371,     -87.749,     125.079,       0.000,       1.533,      -0.412,         112,           0,           1,           1,           9,   1.667E-02,
 3/ 8/25  3: 0,      37.456,     -87.644,     210.127,       0.000,      -1.273,      -1.044,         111,           0,           1,           1,          10,   1.667E-02,
 3/ 8/25  3: 0,      37.489,     -87.563,     249.314,       0.000,      -1.084,       0.064,         110,           0,           1,           1,          11,   1.667E-02,
 3/ 8/25  3: 0,      37.380,     -87.804,      24.107,       0.000,       0.594,       0.209,         109,           0,           1,           1,          12,   1.667E-02,
 3/ 8/25  3: 0,      37.340,     -87.856,     160.369,       0.000,      -0.333,      -0.814,         108,           0,           1,           1,          13,   1.667E-02,
 3/ 8/25  3: 0,      37.418,     -87.565,     189.012,       0.000,      -0.266,      -0.402,         107,           0,           1,           1,          14,   1.667E-02,
 3/ 8/25  3: 0,      37.377,     -87.693,     137.612,       0.000,       0.269,       0.480,         106,           0,           1,           1,          15,   1.667E-02,
 3/ 8/25  3: 0,      37.256,     -87.971,       8.075,       0.000,      -0.613,      -0.637,         105,           0,           1,           1,          16,   1.667E-02,
 3/ 8/25  3: 0,      37.380,     -87.929,     141.737,       0.000,      -0.022,       0.259,         104,           0,           1,           1,          17,   1.667E-02,
 3/ 8/25  3: 0,      37.401,     -87.936,      68.440,       0.000,       0.019,       2.067,         103,           0,           1,           1,          18,   1.667E-02,
 3/ 8/25  3: 0,      37.227,     -88.034,      25.968,       0.000,      -0.534,       0.048,         102,           0,           1,           1,          19,   1.667E-02,
 3/ 8/25  3: 0,      37.206,     -88.084,      65.592,       0.000,       0.018,      -1.268,         101,           0,           1,           1,          20,   1.667E-02,
 3/ 8/25  3: 0,      37.251,     -88.053,      31.485,       0.000,       1.012,      -0.034,         100,           0,           1,           1,          21,   1.667E-02,
 3/ 8/25  3: 0,      37.424,     -87.738,     197.116,       0.000,      -0.697,       0.627,          99,           0,           1,           1,          22,   1.667E-02,
 3/ 8/25  3: 0,      37.425,     -87.895,     111.318,       0.000,       1.392,       0.631,          98,           0,           1,           1,          23,   1.667E-02,
 3/ 8/25  3: 0,      37.308,     -87.819,     134.228,       0.000,       0.577,      -1.525,          97,           0,           1,           1,          24,   1.667E-02,
 3/ 8/25  3: 0,      37.331,     -87.973,      93.624,       0.000,       1.618,       0.129,          96,           0,           1,           1,          25,   1.667E-02,
 3/ 8/25  3: 0,      37.240,     -88.036,      89.563,       0.000,       1.768,       0.590,          95,           0,           1,           1,          26,   1.667E-02,
 3/ 8/25  3: 0,      37.461,     -87.772,      95.436,       0.000,      -1.265,       1.131,          94,           0,           1,           1,          27,   1.667E-02,
 3/ 8/25  3: 0,      37.228,     -88.114,      37.958,       0.000,      -0.522,      -0.604,          93,           0,           1,           1,          28,   1.667E-02,
 3/ 8/25  3: 0,      37.302,     -88.008,      19.829,       0.000,       0.062,      -0.157,          92,           0,           1,           1,          29,   1.667E-02,
 3/ 8/25  3: 0,      37.350,     -87.982,      64.149,       0.000,      -0.325,       0.792,          91,           0,           1,           1,          30,   1.667E-02,
 3/ 8/25  3: 0,      37.244,     -88.042,      69.740,       0.000,      -0.377,      -0.033,          90,           0,           1,           1,          31,   1.667E-02,
 3/ 8/25  3: 0,      37.403,     -87.940,      88.356,       0.000,       0.289,       1.929,          89,           0,           1,           1,          32,   1.667E-02,
 3/ 8/25  3: 0,      37.340,     -87.913,     117.572,       0.000,       0.538,      -0.161,          88,           0,           1,           1,          33,   1.667E-02,
 3/ 8/25  3: 0,      37.285,     -88.009,      62.409,       0.000,      -0.422,      -0.416,          87,           0,           1,           1,          34,   1.667E-02,
 3/ 8/25  3: 0,      37.239,     -88.064,      60.888,       0.000,       0.263,      -1.043,          86,           0,           1,           1,          35,   1.667E-02,
 3/ 8/25  3: 0,      37.254,     -88.011,       2.065,       0.000,      -0.449,      -0.288,          85,           0,           1,           1,          36,   1.667E-02,
 3/ 8/25  3: 0,      37.293,     -88.089,      17.777,       0.000,      -1.166,       1.193,          84,           0,           1,           1,          37,   1.667E-02,
 3/ 8/25  3: 0,      37.334,     -87.987,      21.905,       0.000,       0.254,       1.193,          83,           0,           1,           1,          38,   1.667E-02,
 3/ 8/25  3: 0,      37.209,     -88.113,       8.027,       0.000,       0.888,       0.815,          82,           0,           1,           1,          39,   1.667E-02,
 3/ 8/25  3: 0,      37.315,     -87.927,     187.756,       0.000,       2.059,       0.074,          81,           0,           1,           1,          40,   1.667E-02,
 3/ 8/25  3: 0,      37.193,     -88.118,      16.069,       0.000,      -1.175,      -0.936,          80,           0,           1,           1,          41,   1.667E-02,
 3/ 8/25  3: 0,      37.352,     -87.985,     155.592,       0.000,      -0.049,       0.976,          79,           0,           1,           1,          42,   1.667E-02,
 3/ 8/25  3: 0,      37.232,     -88.122,     138.500,       0.000,      -1.356,      -0.354,          78,           0,           1,           1,          43,   1.667E-02,
 3/ 8/25  3: 0,      37.189,     -88.112,       4.919,       0.000,      -0.603,       0.075,          77,           0,           1,           1,          44,   1.667E-02,
 3/ 8/25  3: 0,      37.218,     -88.053,      65.458,       0.000,       0.108,      -0.703,          76,           0,           1,           1,          45,   1.667E-02,
 3/ 8/25  3: 0,      37.260,     -87.989,      49.023,       0.000,       0.298,      -0.485,          75,           0,           1,           1,          46,   1.667E-02,
 3/ 8/25  3: 0,      37.327,     -87.867,     161.093,       0.000,      -0.318,       0.191,          74,           0,           1,           1,          47,   1.667E-02,
 3/ 8/25  3: 0,      37.171,     -88.132,      34.836,       0.000,      -0.885,      -0.422,          73,           0,           1,           1,          48,   1.667E-02,
 3/ 8/25  3: 0,      37.217,     -88.050,     136.772,       0.000,      -0.738,      -1.143,          72,           0,           1,           1,          49,   1.667E-02,
 3/ 8/25  3: 0,      37.196,     -88.051,     137.754,       0.000,      -0.047,      -0.779,          71,           0,           1,           1,          50,   1.667E-02,
 3/ 8/25  3: 0,      37.194,     -88.147,      16.282,       0.000,       1.159,      -0.126,          70,           0,           1,           1,          51,   1.667E-02,
 3/ 8/25  3: 0,      37.238,     -88.092,      33.070,       0.000,      -0.751,       0.947,          69,           0,           1,           1,          52,   1.667E-02,
 3/ 8/25  3: 0,      37.268,     -88.020,     105.856,       0.000,      -0.213,       0.495,          68,           0,           1,           1,          53,   1.667E-02,
 3/ 8/25  3: 0,      37.217,     -88.128,      55.036,       0.000,       0.167,       0.802,          67,           0,           1,           1,          54,   1.667E-02,
 3/ 8/25  3: 0,      37.126,     -88.166,       0.209,       0.000,      -0.269,      -1.060,          66,           0,           1,           1,          55,   1.667E-02,
 3/ 8/25  3: 0,      37.183,     -88.116,      16.762,       0.000,       1.605,       0.061,          65,           0,           1,           1,          56,   1.667E-02,
 3/ 8/25  3: 0,      37.310,     -88.013,     258.946,       0.000,       0.787,       0.743,          64,           0,           1,           1,          57,   1.667E-02,
 3/ 8/25  3: 0,      37.250,     -88.107,      43.990,       0.000,      -0.132,       0.244,          63,           0,           1,           1,          58,   1.667E-02,
 3/ 8/25  3: 0,      37.159,     -88.128,     114.137,       0.000,       0.019,      -1.488,          62,           0,           1,           1,          59,   1.667E-02,
 3/ 8/25  3: 0,      37.222,     -88.165,      58.359,       0.000,       0.747,       1.201,          61,           0,           1,           1,          60,   1.667E-02,
 3/ 8/25  3: 0,      37.219,     -88.121,      81.393,       0.000,       1.612,       1.365,          60,           0,           1,           1,          61,   1.667E-02,
 3/ 8/25  3: 0,      37.126,     -88.190,      13.177,       0.000,       1.222,      -0.992,          59,           0,           1,           1,          62,   1.667E-02,
 3/ 8/25  3: 0,      37.147,     -88.214,      10.256,       0.000,      -0.613,      -0.057,          58,           0,           1,           1,          63,   1.667E-02,
 3/ 8/25  3: 0,      37.258,     -88.008,     183.094,       0.000,       0.255,       0.458,          57,           0,           1,           1,          64,   1.667E-02,
 3/ 8/25  3: 0,      37.256,     -88.055,     158.554,       0.000,      -0.288,       0.303,          56,           0,           1,           1,          65,   1.667E-02,
 3/ 8/25  3: 0,      37.169,     -88.166,      21.626,       0.000,       0.031,       0.143,          55,           0,           1,           1,          66,   1.667E-02,
 3/ 8/25  3: 0,      37.133,     -88.098,      68.501,       0.000,      -0.028,      -1.833,          54,           0,           1,           1,          67,   1.667E-02,
 3/ 8/25  3: 0,      37.183,     -88.163,      89.410,       0.000,       0.002,       1.053,          53,           0,           1,           1,          68,   1.667E-02,
 3/ 8/25  3: 0,      37.168,     -88.167,     104.238,       0.000,       1.992,       0.421,          52,           0,           1,           1,          69,   1.667E-02,
 3/ 8/25  3: 0,      37.186,     -88.125,     103.609,       0.000,       0.243,       0.323,          51,           0,           1,           1,          70,   1.667E-02,
 3/ 8/25  3: 0,      37.213,     -88.123,     129.232,       0.000,       0.558,       0.997,          50,           0,           1,           1,          71,   1.667E-02,
 3/ 8/25  3: 0,      37.181,     -88.074,     132.734,       0.000,       0.020,      -0.309,          49,           0,           1,           1,          72,   1.667E-02,
 3/ 8/25  3: 0,      37.157,     -88.108,     101.054,       0.000,       0.683,      -0.881,          48,           0,           1,           1,          73,   1.667E-02,
 3/ 8/25  3: 0,      37.105,     -88.254,      65.422,       0.000,      -0.073,      -0.690,          47,           0,           1,           1,          74,   1.667E-02,
 3/ 8/25  3: 0,      37.175,     -88.162,     150.394,       0.000,      -0.039,      -0.033,          46,           0,           1,           1,          75,   1.667E-02,
 3/ 8/25  3: 0,      37.178,     -88.128,     141.495,       0.000,       0.555,       0.341,          45,           0,           1,           1,          76,   1.667E-02,
 3/ 8/25  3: 0,      37.186,     -88.180,     108.062,       0.000,       0.264,       1.032,          44,           0,           1,           1,          77,   1.667E-02,
 3/ 8/25  3: 0,      37.154,     -88.210,      30.245,       0.000,      -1.058,       1.733,          43,           0,           1,           1,          78,   1.667E-02,
 3/ 8/25  3: 0,      37.107,     -88.235,      78.441,       0.000,       1.735,      -1.234,          42,           0,           1,           1,          79,   1.667E-02,
 3/ 8/25  3: 0,      37.162,     -88.247,      83.777,       0.000,       1.102,       1.648,          41,           0,           1,           1,          80,   1.667E-02,
 3/ 8/25  3: 0,      37.136,     -88.193,      86.395,       0.000,      -1.480,       0.881,          40,           0,           1,           1,          81,   1.667E-02,
 3/ 8/25  3: 0,      37.141,     -88.260,       1.706,       0.000,       1.257,       1.441,          39,           0,           1,           1,          82,   1.667E-02,
 3/ 8/25  3: 0,      37.083,     -88.264,       9.647,       0.000,      -1.067,      -1.381,          38,           0,           1,           1,          83,   1.667E-02,
 3/ 8/25  3: 0,      37.064,     -88.280,      18.840,       0.000,       0.998,      -1.814,          37,           0,           1,           1,          84,   1.667E-02,
 3/ 8/25  3: 0,      37.110,     -88.203,      61.537,       0.000,      -0.635,      -2.040,          36,           0,           1,           1,          85,   1.667E-02,
 3/ 8/25  3: 0,      37.099,     -88.263,      22.763,       0.000,      -1.936,      -0.185,          35,           0,           1,           1,          86,   1.667E-02,
 3/ 8/25  3: 0,      37.117,     -88.214,     139.119,       0.000,       0.178,      -1.415,          34,           0,           1,           1,          87,   1.667E-02,
 3/ 8/25  3: 0,      37.132,     -88.255,      72.803,       0.000,      -0.343,       1.336,          33,           0,           1,           1,          88,   1.667E-02,
 3/ 8/25  3: 0,      37.112,     -88.246,     175.329,       0.000,       0.652,      -0.370,          32,           0,           1,           1,          89,   1.667E-02,
 3/ 8/25  3: 0,      37.093,     -88.244,      34.609,       0.000,      -2.479,      -0.234,          31,           0,           1,           1,          90,   1.667E-02,
 3/ 8/25  3: 0,      37.059,     -88.261,      28.914,       0.000,       1.036,      -3.036,          30,           0,           1,           1,          91,   1.667E-02,
 3/ 8/25  3: 0,      37.103,     -88.250,      78.031,       0.000,       0.755,       0.104,          29,           0,           1,           1,          92,   1.667E-02,
 3/ 8/25  3: 0,      37.075,     -88.279,       2.582,       0.000,      -1.684,      -0.780,          28,           0,           1,           1,          93,   1.667E-02,
 3/ 8/25  3: 0,      37.105,     -88.244,      12.732,       0.000,      -1.029,       0.601,          27,           0,           1,           1,          94,   1.667E-02,
 3/ 8/25  3: 0,      37.109,     -88.255,     132.903,       0.000,       0.006,       0.707,          26,           0,           1,           1,          95,   1.667E-02,
 3/ 8/25  3: 0,      37.083,     -88.302,       7.062,       0.000,       0.017,      -0.569,          25,           0,           1,           1,          96,   1.667E-02,
 3/ 8/25  3: 0,      37.061,     -88.308,      60.587,       0.000,      -0.341,      -1.686,          24,           0,           1,           1,          97,   1.667E-02,
 3/ 8/25  3: 0,      37.083,     -88.258,      59.678,       0.000,      -0.141,       0.301,          23,           0,           1,           1,          98,   1.667E-02,
 3/ 8/25  3: 0,      37.073,     -88.283,      59.158,       0.000,       0.075,      -0.880,          22,           0,           1,           1,          99,   1.667E-02,
 3/ 8/25  3: 0,      37.087,     -88.273,      19.686,       0.000,      -1.281,      -0.276,          21,           0,           1,           1,         100,   1.667E-02,
 3/ 8/25  3: 0,      37.068,     -88.316,      37.895,       0.000,      -0.901,      -0.875,          20,           0,           1,           1,         101,   1.667E-02,
 3/ 8/25  3: 0,      37.065,     -88.298,      56.523,       0.000,      -0.239,      -0.392,          19,           0,           1,           1,         102,   1.667E-02,
 3/ 8/25  3: 0,      37.085,     -88.289,      91.146,       0.000,      -0.190,       1.486,          18,           0,           1,           1,         103,   1.667E-02,
 3/ 8/25  3: 0,      37.087,     -88.304,     135.362,       0.000,       0.602,       1.012,          17,           0,           1,           1,         104,   1.667E-02,
 3/ 8/25  3: 0,      37.066,     -88.320,     108.516,       0.000,       0.238,      -0.193,          16,           0,           1,           1,         105,   1.667E-02,
 3/ 8/25  3: 0,      37.087,     -88.287,     155.647,       0.000,      -1.325,       2.243,          15,           0,           1,           1,         106,   1.667E-02,
 3/ 8/25  3: 0,      37.062,     -88.311,      44.115,       0.000,       0.575,       0.194,          14,           0,           1,           1,         107,   1.667E-02,
 3/ 8/25  3: 0,      37.052,     -88.328,       2.614,       0.000,       0.906,      -1.269,          13,           0,           1,           1,         108,   1.667E-02,
 3/ 8/25  3: 0,      37.048,     -88.332,      32.252,       0.000,       0.403,      -2.077,          12,           0,           1,           1,         109,   1.667E-02,
 3/ 8/25  3: 0,      37.063,     -88.327,      82.254,       0.000,      -0.969,      -0.390,          11,           0,           1,           1,         110,   1.667E-02,
 3/ 8/25  3: 0,      37.061,     -88.336,      50.783,       0.000,       0.938,       0.672,          10,           0,           1,           1,         111,   1.667E-02,
 3/ 8/25  3: 0,      37.060,     -88.328,      41.993,       0.000,       0.855,       1.153,           9,           0,           1,           1,         112,   1.667E-02,
 3/ 8/25  3: 0,      37.062,     -88.325,      70.383,       0.000,       1.468,       1.757,           8,           0,           1,           1,         113,   1.667E-02,
 3/ 8/25  3: 0,      37.065,     -88.338,      47.117,       0.000,       2.292,       2.538,           7,           0,           1,           1,         114,   1.667E-02,
 3/ 8/25  3: 0,      37.056,     -88.337,      33.709,       0.000,      -1.450,       1.561,           6,           0,           1,           1,         115,   1.667E-02,
 3/ 8/25  3: 0,      37.051,     -88.347,      22.535,       0.000,       0.077,       0.340,           5,           0,           1,           1,         116,   1.667E-02,
 3/ 8/25  3: 0,      37.049,     -88.351,      33.295,       0.000,      -0.060,      -0.061,           4,           0,           1,           1,         117,   1.667E-02,
 3/ 8/25  3: 0,      37.047,     -88.348,      33.177,       0.000,      -0.189,      -0.956,           3,           0,           1,           1,         118,   1.667E-02,
 3/ 8/25  3: 0,      37.047,     -88.349,      17.984,       0.000,      -1.552,      -0.189,           2,           0,           1,           1,         119,   1.667E-02,
 3/ 8/25  3: 0,      37.046,     -88.352,      23.323,       0.000,      -1.304,       1.074,           1,           0,           1,           1,         120,   1.667E-02,
 3/ 8/25  4: 0,      37.417,     -87.660,     100.161,       0.000,      -0.913,      -1.036,         179,           0,           1,           1,           1,   1.667E-02,
 3/ 8/25  4: 0,      37.486,     -87.378,      54.438,       0.000,      -1.314,      -0.912,         178,           0,           1,           1,           2,   1.667E-02,
 3/ 8/25  4: 0,      37.684,     -87.492,     125.259,       0.000,       1.185,       0.297,         177,           0,           1,           1,           3,   1.667E-02,
 3/ 8/25  4: 0,      37.409,     -87.779,      91.776,       0.000,      -0.167,      -0.680,         176,           0,           1,           1,           4,   1.667E-02,
 3/ 8/25  4: 0,      37.520,     -87.421,      85.388,       0.000,       1.462,      -0.468,         175,           0,           1,           1,           5,   1.667E-02,
 3/ 8/25  4: 0,      37.641,     -87.200,     188.443,       0.000,      -1.307,      -0.504,         174,           0,           1,           1,           6,   1.667E-02,
 3/ 8/25  4: 0,      37.635,     -87.402,      78.075,       0.000,      -1.379,       0.346,         173,           0,           1,           1,           7,   1.667E-02,
 3/ 8/25  4: 0,      37.486,     -87.510,      21.371,       0.000,      -0.388,      -0.890,         172,           0,           1,           1,           8,   1.667E-02,
 3/ 8/25  4: 0,      37.674,     -87.212,      60.359,       0.000,      -0.202,      -0.445,         171,           0,           1,           1,           9,   1.667E-02,
 3/ 8/25  4: 0,      37.785,     -86.914,     480.737,       0.000,      -0.323,       0.815,         170,           0,           1,           1,          10,   1.667E-02,
 3/ 8/25  4: 0,      37.503,     -87.587,      48.843,       0.000,       0.488,      -0.177,         169,           0,           1,           1,          11,   1.667E-02,
 3/ 8/25  4: 0,      37.540,     -87.400,     129.180,       0.000,       0.810,      -0.898,         168,           0,           1,           1,          12,   1.667E-02,
 3/ 8/25  4: 0,      37.662,     -86.968,     169.829,       0.000,      -1.800,      -0.090,         167,           0,           1,           1,          13,   1.667E-02,
 3/ 8/25  4: 0,      37.607,     -87.148,     191.087,       0.000,      -0.482,       0.264,         166,           0,           1,           1,          14,   1.667E-02,
 3/ 8/25  4: 0,      37.367,     -87.761,      57.292,       0.000,       0.663,      -0.676,         165,           0,           1,           1,          15,   1.667E-02,
 3/ 8/25  4: 0,      37.564,     -87.591,      29.384,       0.000,       1.704,      -0.408,         164,           0,           1,           1,          16,   1.667E-02,
 3/ 8/25  4: 0,      37.608,     -87.654,      60.509,       0.000,      -0.581,       1.744,         163,           0,           1,           1,          17,   1.667E-02,
 3/ 8/25  4: 0,      37.350,     -87.758,      33.815,       0.000,       1.237,      -0.414,         162,           0,           1,           1,          18,   1.667E-02,
 3/ 8/25  4: 0,      37.302,     -87.871,      42.601,       0.000,      -0.944,      -0.459,         161,           0,           1,           1,          19,   1.667E-02,
