time,latitude,longitude,height,SIGH,SIGW,SIGV,PAGE,HDWP,PTYP,PGRD,NSORT,mass(01),
 1/ 8/26  2: 0,      37.061,     -88.405,       9.264,       0.000,      -0.428,      -0.014,          60,           0,           1,           1,           1,   1.667E-02,
 1/ 8/26  2: 0,      37.061,     -88.405,      10.103,       0.000,       0.614,      -0.031,          59,           0,           1,           1,           2,   1.667E-02,
 1/ 8/26  2: 0,      37.061,     -88.403,      13.416,       0.000,      -0.428,      -0.015,          58,           0,           1,           1,           3,   1.667E-02,
 1/ 8/26  2: 0,      37.062,     -88.403,      12.623,       0.000,      -0.910,       0.024,          57,           0,           1,           1,           4,   1.667E-02,
 1/ 8/26  2: 0,      37.060,     -88.402,      10.183,       0.000,       1.366,      -0.020,          56,           0,           1,           1,           5,   1.667E-02,
 1/ 8/26  2: 0,      37.061,     -88.401,      13.189,       0.000,       0.568,       0.006,          55,           0,           1,           1,           6,   1.667E-02,
 1/ 8/26  2: 0,      37.060,     -88.400,      11.584,       0.000,       2.144,      -0.002,          54,           0,           1,           1,           7,   1.667E-02,
 1/ 8/26  2: 0,      37.059,     -88.400,       9.301,       0.000,      -1.454,      -0.015,          53,           0,           1,           1,           8,   1.667E-02,
 1/ 8/26  2: 0,      37.060,     -88.399,      11.259,       0.000,       0.491,       0.059,          52,           0,           1,           1,           9,   1.667E-02,
 1/ 8/26  2: 0,      37.060,     -88.398,      15.482,       0.000,      -0.871,       0.008,          51,           0,           1,           1,          10,   1.667E-02,
 1/ 8/26  2: 0,      37.059,     -88.397,      12.442,       0.000,       0.440,       0.003,          50,           0,           1,           1,          11,   1.667E-02,
 1/ 8/26  2: 0,      37.058,     -88.397,      11.313,       0.000,       0.208,      -0.020,          49,           0,           1,           1,          12,   1.667E-02,
 1/ 8/26  2: 0,      37.058,     -88.395,      12.228,       0.000,       0.741,      -0.005,          48,           0,           1,           1,          13,   1.667E-02,
 1/ 8/26  2: 0,      37.058,     -88.395,      15.104,       0.000,       0.707,      -0.002,          47,           0,           1,           1,          14,   1.667E-02,
 1/ 8/26  2: 0,      37.057,     -88.394,      11.121,       0.000,       0.470,       0.006,          46,           0,           1,           1,          15,   1.667E-02,
 1/ 8/26  2: 0,      37.057,     -88.392,      11.250,       0.000,      -2.008,       0.009,          45,           0,           1,           1,          16,   1.667E-02,
 1/ 8/26  2: 0,      37.056,     -88.392,      11.921,       0.000,      -0.814,       0.002,          44,           0,           1,           1,          17,   1.667E-02,
 1/ 8/26  2: 0,      37.056,     -88.392,      12.507,       0.000,       1.245,      -0.010,          43,           0,           1,           1,          18,   1.667E-02,
 1/ 8/26  2: 0,      37.056,     -88.391,      13.399,       0.000,      -0.304,      -0.015,          42,           0,           1,           1,          19,   1.667E-02,
 1/ 8/26  2: 0,      37.056,     -88.389,      13.342,       0.000,      -0.445,       0.021,          41,           0,           1,           1,          20,   1.667E-02,
 1/ 8/26  2: 0,      37.055,     -88.388,      11.383,       0.000,       0.882,      -0.003,          40,           0,           1,           1,          21,   1.667E-02,
 1/ 8/26  2: 0,      37.055,     -88.388,      13.314,       0.000,      -0.573,       0.004,          39,           0,           1,           1,          22,   1.667E-02,
 1/ 8/26  2: 0,      37.053,     -88.387,      13.363,       0.000,       0.399,      -0.046,          38,           0,           1,           1,          23,   1.667E-02,
 1/ 8/26  2: 0,      37.054,     -88.386,      13.921,       0.000,      -1.227,       0.014,          37,           0,           1,           1,          24,   1.667E-02,
 1/ 8/26  2: 0,      37.054,     -88.386,      13.787,       0.000,       2.090,       0.022,          36,           0,           1,           1,          25,   1.667E-02,
 1/ 8/26  2: 0,      37.053,     -88.384,       8.495,       0.000,      -1.573,      -0.003,          35,           0,           1,           1,          26,   1.667E-02,
 1/ 8/26  2: 0,      37.053,     -88.384,      13.331,       0.000,      -1.339,       0.011,          34,           0,           1,           1,          27,   1.667E-02,
 1/ 8/26  2: 0,      37.052,     -88.382,      11.514,       0.000,      -0.929,      -0.011,          33,           0,           1,           1,          28,   1.667E-02,
 1/ 8/26  2: 0,      37.052,     -88.382,      16.272,       0.000,       0.109,       0.004,          32,           0,           1,           1,          29,   1.667E-02,
 1/ 8/26  2: 0,      37.051,     -88.381,      15.612,       0.000,      -1.428,      -0.017,          31,           0,           1,           1,          30,   1.667E-02,
 1/ 8/26  2: 0,      37.051,     -88.380,      14.849,       0.000,      -1.064,       0.001,          30,           0,           1,           1,          31,   1.667E-02,
 1/ 8/26  2: 0,      37.050,     -88.379,      12.660,       0.000,       1.719,       0.011,          29,           0,           1,           1,          32,   1.667E-02,
 1/ 8/26  2: 0,      37.050,     -88.378,      15.494,       0.000,      -2.090,       0.020,          28,           0,           1,           1,          33,   1.667E-02,
 1/ 8/26  2: 0,      37.050,     -88.377,      15.022,       0.000,       0.359,      -0.014,          27,           0,           1,           1,          34,   1.667E-02,
 1/ 8/26  2: 0,      37.049,     -88.376,      16.080,       0.000,       0.759,      -0.025,          26,           0,           1,           1,          35,   1.667E-02,
 1/ 8/26  2: 0,      37.048,     -88.375,      12.845,       0.000,      -2.562,      -0.004,          25,           0,           1,           1,          36,   1.667E-02,
 1/ 8/26  2: 0,      37.048,     -88.375,      15.852,       0.000,       0.911,      -0.014,          24,           0,           1,           1,          37,   1.667E-02,
 1/ 8/26  2: 0,      37.047,     -88.374,      16.107,       0.000,       0.240,      -0.030,          23,           0,           1,           1,          38,   1.667E-02,
 1/ 8/26  2: 0,      37.047,     -88.372,      14.915,       0.000,      -0.179,      -0.016,          22,           0,           1,           1,          39,   1.667E-02,
 1/ 8/26  2: 0,      37.046,     -88.372,      15.633,       0.000,       0.853,      -0.031,          21,           0,           1,           1,          40,   1.667E-02,
 1/ 8/26  2: 0,      37.046,     -88.371,      15.134,       0.000,      -0.383,      -0.010,          20,           0,           1,           1,          41,   1.667E-02,
 1/ 8/26  2: 0,      37.046,     -88.370,      14.915,       0.000,      -0.970,      -0.011,          19,           0,           1,           1,          42,   1.667E-02,
 1/ 8/26  2: 0,      37.045,     -88.368,      14.022,       0.000,      -0.124,      -0.016,          18,           0,           1,           1,          43,   1.667E-02,
 1/ 8/26  2: 0,      37.045,     -88.368,      16.357,       0.000,       1.629,       0.012,          17,           0,           1,           1,          44,   1.667E-02,
 1/ 8/26  2: 0,      37.044,     -88.367,      14.456,       0.000,       1.073,       0.033,          16,           0,           1,           1,          45,   1.667E-02,
 1/ 8/26  2: 0,      37.044,     -88.366,      14.897,       0.000,       0.052,       0.005,          15,           0,           1,           1,          46,   1.667E-02,
 1/ 8/26  2: 0,      37.043,     -88.365,      14.627,       0.000,      -1.915,      -0.045,          14,           0,           1,           1,          47,   1.667E-02,
 1/ 8/26  2: 0,      37.042,     -88.364,      14.696,       0.000,      -0.572,       0.016,          13,           0,           1,           1,          48,   1.667E-02,
 1/ 8/26  2: 0,      37.042,     -88.363,      15.061,       0.000,      -0.571,       0.006,          12,           0,           1,           1,          49,   1.667E-02,
 1/ 8/26  2: 0,      37.041,     -88.362,      13.728,       0.000,      -0.059,      -0.022,          11,           0,           1,           1,          50,   1.667E-02,
 1/ 8/26  2: 0,      37.041,     -88.361,      14.420,       0.000,      -2.062,       0.003,          10,           0,           1,           1,          51,   1.667E-02,
 1/ 8/26  2: 0,      37.040,     -88.360,      15.266,       0.000,       1.372,      -0.017,           9,           0,           1,           1,          52,   1.667E-02,
 1/ 8/26  2: 0,      37.039,     -88.359,      14.357,       0.000,      -1.318,      -0.004,           8,           0,           1,           1,          53,   1.667E-02,
 1/ 8/26  2: 0,      37.039,     -88.358,      15.751,       0.000,      -0.640,       0.021,           7,           0,           1,           1,          54,   1.667E-02,
 1/ 8/26  2: 0,      37.038,     -88.357,      14.535,       0.000,      -2.175,       0.021,           6,           0,           1,           1,          55,   1.667E-02,
 1/ 8/26  2: 0,      37.038,     -88.356,      14.743,       0.000,       1.143,      -0.002,           5,           0,           1,           1,          56,   1.667E-02,
 1/ 8/26  2: 0,      37.037,     -88.355,      14.094,       0.000,      -1.451,      -0.014,           4,           0,           1,           1,          57,   1.667E-02,
 1/ 8/26  2: 0,      37.036,     -88.354,      14.430,       0.000,       0.118,      -0.011,           3,           0,           1,           1,          58,   1.667E-02,
 1/ 8/26  2: 0,      37.036,     -88.353,      15.147,       0.000,       0.175,       0.011,           2,           0,           1,           1,          59,   1.667E-02,
 1/ 8/26  2: 0,      37.035,     -88.352,      15.114,       0.000,       0.696,       0.022,           1,           0,           1,           1,          60,   1.667E-02,
 1/ 8/26  3: 0,      37.075,     -88.468,      10.224,       0.000,       1.416,       0.004,         120,           0,           1,           1,           1,   1.667E-02,
 1/ 8/26  3: 0,      37.073,     -88.468,       8.403,       0.000,       1.169,      -0.027,         119,           0,           1,           1,           2,   1.667E-02,
 1/ 8/26  3: 0,      37.076,     -88.465,      13.910,       0.000,       3.409,       0.024,         118,           0,           1,           1,           3,   1.667E-02,
 1/ 8/26  3: 0,      37.078,     -88.467,      11.902,       0.000,      -0.971,       0.032,         117,           0,           1,           1,           4,   1.667E-02,
 1/ 8/26  3: 0,      37.073,     -88.463,       8.653,       0.000,       0.998,       0.011,         116,           0,           1,           1,           5,   1.667E-02,
 1/ 8/26  3: 0,      37.075,     -88.462,      13.377,       0.000,       1.455,      -0.013,         115,           0,           1,           1,           6,   1.667E-02,
 1/ 8/26  3: 0,      37.073,     -88.462,      13.001,       0.000,       0.337,      -0.035,         114,           0,           1,           1,           7,   1.667E-02,
 1/ 8/26  3: 0,      37.073,     -88.461,       9.339,       0.000,       0.001,      -0.008,         113,           0,           1,           1,           8,   1.667E-02,
 1/ 8/26  3: 0,      37.076,     -88.461,      13.512,       0.000,      -0.265,       0.031,         112,           0,           1,           1,           9,   1.667E-02,
 1/ 8/26  3: 0,      37.074,     -88.460,      10.628,       0.000,      -2.375,      -0.007,         111,           0,           1,           1,          10,   1.667E-02,
 1/ 8/26  3: 0,      37.070,     -88.457,       7.488,       0.000,       0.237,      -0.018,         110,           0,           1,           1,          11,   1.667E-02,
 1/ 8/26  3: 0,      37.070,     -88.457,       9.918,       0.000,       0.011,      -0.004,         109,           0,           1,           1,          12,   1.667E-02,
 1/ 8/26  3: 0,      37.072,     -88.455,      11.583,       0.000,      -0.302,       0.022,         108,           0,           1,           1,          13,   1.667E-02,
 1/ 8/26  3: 0,      37.073,     -88.456,      10.669,       0.000,      -2.323,       0.001,         107,           0,           1,           1,          14,   1.667E-02,
 1/ 8/26  3: 0,      37.073,     -88.455,      19.160,       0.000,      -1.753,       0.013,         106,           0,           1,           1,          15,   1.667E-02,
 1/ 8/26  3: 0,      37.070,     -88.450,      10.189,       0.000,       0.534,       0.007,         105,           0,           1,           1,          16,   1.667E-02,
 1/ 8/26  3: 0,      37.069,     -88.451,      11.343,       0.000,      -1.099,       0.040,         104,           0,           1,           1,          17,   1.667E-02,
 1/ 8/26  3: 0,      37.068,     -88.451,      10.498,       0.000,       1.823,      -0.036,         103,           0,           1,           1,          18,   1.667E-02,
 1/ 8/26  3: 0,      37.070,     -88.450,      14.177,       0.000,       0.536,      -0.015,         102,           0,           1,           1,          19,   1.667E-02,
 1/ 8/26  3: 0,      37.072,     -88.449,      16.610,       0.000,      -0.122,      -0.002,         101,           0,           1,           1,          20,   1.667E-02,
 1/ 8/26  3: 0,      37.066,     -88.444,       6.236,       0.000,       0.768,      -0.037,         100,           0,           1,           1,          21,   1.667E-02,
 1/ 8/26  3: 0,      37.070,     -88.446,      11.820,       0.000,      -0.527,       0.010,          99,           0,           1,           1,          22,   1.667E-02,
 1/ 8/26  3: 0,      37.066,     -88.445,      12.755,       0.000,       2.326,      -0.038,          98,           0,           1,           1,          23,   1.667E-02,
 1/ 8/26  3: 0,      37.068,     -88.444,      11.927,       0.000,       0.564,      -0.005,          97,           0,           1,           1,          24,   1.667E-02,
 1/ 8/26  3: 0,      37.069,     -88.444,      13.246,       0.000,      -0.969,       0.002,          96,           0,           1,           1,          25,   1.667E-02,
 1/ 8/26  3: 0,      37.065,     -88.440,       9.115,       0.000,       0.060,      -0.008,          95,           0,           1,           1,          26,   1.667E-02,
 1/ 8/26  3: 0,      37.068,     -88.442,      12.742,       0.000,      -0.952,       0.023,          94,           0,           1,           1,          27,   1.667E-02,
 1/ 8/26  3: 0,      37.066,     -88.438,      13.724,       0.000,      -1.021,      -0.030,          93,           0,           1,           1,          28,   1.667E-02,
 1/ 8/26  3: 0,      37.070,     -88.439,      16.016,       0.000,      -0.777,       0.022,          92,           0,           1,           1,          29,   1.667E-02,
 1/ 8/26  3: 0,      37.065,     -88.437,       9.206,       0.000,      -1.246,      -0.000,          91,           0,           1,           1,          30,   1.667E-02,
 1/ 8/26  3: 0,      37.065,     -88.436,      11.861,       0.000,       0.547,      -0.038,          90,           0,           1,           1,          31,   1.667E-02,
 1/ 8/26  3: 0,      37.066,     -88.436,      14.013,       0.000,      -0.407,      -0.011,          89,           0,           1,           1,          32,   1.667E-02,
 1/ 8/26  3: 0,      37.068,     -88.435,      15.655,       0.000,      -0.467,       0.040,          88,           0,           1,           1,          33,   1.667E-02,
 1/ 8/26  3: 0,      37.065,     -88.434,      10.711,       0.000,       0.867,       0.012,          87,           0,           1,           1,          34,   1.667E-02,
 1/ 8/26  3: 0,      37.064,     -88.431,      10.084,       0.000,      -0.491,      -0.032,          86,           0,           1,           1,          35,   1.667E-02,
 1/ 8/26  3: 0,      37.064,     -88.431,      15.187,       0.000,       0.307,      -0.026,          85,           0,           1,           1,          36,   1.667E-02,
 1/ 8/26  3: 0,      37.067,     -88.433,      24.481,       0.000,      -1.009,      -0.027,          84,           0,           1,           1,          37,   1.667E-02,
 1/ 8/26  3: 0,      37.064,     -88.430,      13.806,       0.000,      -1.348,      -0.030,          83,           0,           1,           1,          38,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.427,      11.653,       0.000,      -1.234,      -0.021,          82,           0,           1,           1,          39,   1.667E-02,
 1/ 8/26  3: 0,      37.064,     -88.428,      14.147,       0.000,       0.564,       0.008,          81,           0,           1,           1,          40,   1.667E-02,
 1/ 8/26  3: 0,      37.064,     -88.427,      12.825,       0.000,       0.784,       0.022,          80,           0,           1,           1,          41,   1.667E-02,
 1/ 8/26  3: 0,      37.066,     -88.428,      20.228,       0.000,      -0.272,      -0.026,          79,           0,           1,           1,          42,   1.667E-02,
 1/ 8/26  3: 0,      37.062,     -88.423,       9.950,       0.000,      -0.172,      -0.029,          78,           0,           1,           1,          43,   1.667E-02,
 1/ 8/26  3: 0,      37.065,     -88.424,      18.226,       0.000,       0.617,       0.009,          77,           0,           1,           1,          44,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.419,       9.790,       0.000,      -0.154,       0.034,          76,           0,           1,           1,          45,   1.667E-02,
 1/ 8/26  3: 0,      37.065,     -88.423,      18.449,       0.000,      -0.117,       0.017,          75,           0,           1,           1,          46,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.421,      17.801,       0.000,      -0.278,      -0.027,          74,           0,           1,           1,          47,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.418,      14.143,       0.000,       0.972,       0.025,          73,           0,           1,           1,          48,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.418,      12.863,       0.000,       0.987,       0.040,          72,           0,           1,           1,          49,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.418,      18.166,       0.000,       0.771,      -0.022,          71,           0,           1,           1,          50,   1.667E-02,
 1/ 8/26  3: 0,      37.062,     -88.418,      13.217,       0.000,       1.092,      -0.019,          70,           0,           1,           1,          51,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.417,      15.490,       0.000,       0.881,       0.002,          69,           0,           1,           1,          52,   1.667E-02,
 1/ 8/26  3: 0,      37.062,     -88.414,      16.649,       0.000,      -1.224,       0.007,          68,           0,           1,           1,          53,   1.667E-02,
 1/ 8/26  3: 0,      37.063,     -88.413,      16.080,       0.000,       0.404,       0.038,          67,           0,           1,           1,          54,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.412,       7.729,       0.000,      -0.151,      -0.017,          66,           0,           1,           1,          55,   1.667E-02,
 1/ 8/26  3: 0,      37.062,     -88.413,      13.180,       0.000,      -0.634,       0.027,          65,           0,           1,           1,          56,   1.667E-02,
 1/ 8/26  3: 0,      37.061,     -88.411,      12.478,       0.000,      -2.647,      -0.001,          64,           0,           1,           1,          57,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.410,      12.077,       0.000,      -1.813,      -0.016,          63,           0,           1,           1,          58,   1.667E-02,
 1/ 8/26  3: 0,      37.061,     -88.409,      15.309,       0.000,      -1.038,      -0.015,          62,           0,           1,           1,          59,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.408,      13.466,       0.000,       0.082,       0.002,          61,           0,           1,           1,          60,   1.667E-02,
 1/ 8/26  3: 0,      37.062,     -88.408,      17.531,       0.000,       0.376,       0.050,          60,           0,           1,           1,          61,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.406,      12.228,       0.000,      -1.916,       0.003,          59,           0,           1,           1,          62,   1.667E-02,
 1/ 8/26  3: 0,      37.062,     -88.405,      19.650,       0.000,       0.715,       0.020,          58,           0,           1,           1,          63,   1.667E-02,
 1/ 8/26  3: 0,      37.059,     -88.404,      12.833,       0.000,      -0.353,      -0.013,          57,           0,           1,           1,          64,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.403,      15.280,       0.000,       1.069,       0.054,          56,           0,           1,           1,          65,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.401,      14.523,       0.000,       0.876,       0.038,          55,           0,           1,           1,          66,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.403,      14.302,       0.000,       0.465,      -0.036,          54,           0,           1,           1,          67,   1.667E-02,
 1/ 8/26  3: 0,      37.060,     -88.399,      20.373,       0.000,       0.483,       0.036,          53,           0,           1,           1,          68,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.400,      12.439,       0.000,      -1.775,      -0.023,          52,           0,           1,           1,          69,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.398,       7.653,       0.000,       1.703,      -0.025,          51,           0,           1,           1,          70,   1.667E-02,
 1/ 8/26  3: 0,      37.059,     -88.398,      19.535,       0.000,      -0.232,      -0.042,          50,           0,           1,           1,          71,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.398,      15.210,       0.000,      -1.502,      -0.041,          49,           0,           1,           1,          72,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.396,      15.076,       0.000,       1.148,       0.020,          48,           0,           1,           1,          73,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.394,      15.305,       0.000,      -0.659,       0.012,          47,           0,           1,           1,          74,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.394,      14.655,       0.000,       1.554,       0.001,          46,           0,           1,           1,          75,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.392,      16.272,       0.000,       0.110,       0.019,          45,           0,           1,           1,          76,   1.667E-02,
 1/ 8/26  3: 0,      37.057,     -88.392,      13.244,       0.000,      -1.374,       0.016,          44,           0,           1,           1,          77,   1.667E-02,
 1/ 8/26  3: 0,      37.057,     -88.391,      15.031,       0.000,       0.761,      -0.008,          43,           0,           1,           1,          78,   1.667E-02,
 1/ 8/26  3: 0,      37.058,     -88.390,      19.898,       0.000,       1.022,       0.032,          42,           0,           1,           1,          79,   1.667E-02,
 1/ 8/26  3: 0,      37.056,     -88.389,      14.521,       0.000,      -0.738,      -0.016,          41,           0,           1,           1,          80,   1.667E-02,
 1/ 8/26  3: 0,      37.055,     -88.388,      10.462,       0.000,      -0.376,       0.005,          40,           0,           1,           1,          81,   1.667E-02,
 1/ 8/26  3: 0,      37.056,     -88.389,      14.298,       0.000,       1.073,      -0.001,          39,           0,           1,           1,          82,   1.667E-02,
 1/ 8/26  3: 0,      37.056,     -88.387,      14.728,       0.000,      -0.014,      -0.016,          38,           0,           1,           1,          83,   1.667E-02,
 1/ 8/26  3: 0,      37.055,     -88.385,      12.954,       0.000,       0.185,       0.018,          37,           0,           1,           1,          84,   1.667E-02,
 1/ 8/26  3: 0,      37.055,     -88.384,      14.676,       0.000,      -0.299,       0.044,          36,           0,           1,           1,          85,   1.667E-02,
 1/ 8/26  3: 0,      37.055,     -88.384,      16.296,       0.000,      -0.146,       0.009,          35,           0,           1,           1,          86,   1.667E-02,
 1/ 8/26  3: 0,      37.054,     -88.383,      13.217,       0.000,       0.591,      -0.016,          34,           0,           1,           1,          87,   1.667E-02,
 1/ 8/26  3: 0,      37.053,     -88.381,      13.474,       0.000,      -0.335,      -0.005,          33,           0,           1,           1,          88,   1.667E-02,
 1/ 8/26  3: 0,      37.053,     -88.380,      13.636,       0.000,      -2.606,       0.031,          32,           0,           1,           1,          89,   1.667E-02,
 1/ 8/26  3: 0,      37.053,     -88.380,      14.460,       0.000,       0.219,      -0.023,          31,           0,           1,           1,          90,   1.667E-02,
 1/ 8/26  3: 0,      37.053,     -88.380,      16.133,       0.000,       1.173,       0.037,          30,           0,           1,           1,          91,   1.667E-02,
 1/ 8/26  3: 0,      37.052,     -88.378,      12.372,       0.000,       1.689,      -0.025,          29,           0,           1,           1,          92,   1.667E-02,
 1/ 8/26  3: 0,      37.051,     -88.377,       9.772,       0.000,      -0.699,      -0.025,          28,           0,           1,           1,          93,   1.667E-02,
 1/ 8/26  3: 0,      37.051,     -88.375,      13.693,       0.000,       0.792,       0.042,          27,           0,           1,           1,          94,   1.667E-02,
 1/ 8/26  3: 0,      37.050,     -88.375,      14.868,       0.000,       0.645,      -0.048,          26,           0,           1,           1,          95,   1.667E-02,
 1/ 8/26  3: 0,      37.050,     -88.374,      16.053,       0.000,      -1.409,      -0.026,          25,           0,           1,           1,          96,   1.667E-02,
 1/ 8/26  3: 0,      37.050,     -88.373,      15.463,       0.000,       1.346,      -0.028,          24,           0,           1,           1,          97,   1.667E-02,
 1/ 8/26  3: 0,      37.049,     -88.372,      14.056,       0.000,       1.713,      -0.041,          23,           0,           1,           1,          98,   1.667E-02,
 1/ 8/26  3: 0,      37.049,     -88.371,      13.357,       0.000,       1.411,       0.016,          22,           0,           1,           1,          99,   1.667E-02,
 1/ 8/26  3: 0,      37.048,     -88.370,      14.114,       0.000,       1.870,      -0.021,          21,           0,           1,           1,         100,   1.667E-02,
 1/ 8/26  3: 0,      37.048,     -88.370,      15.061,       0.000,       1.644,      -0.028,          20,           0,           1,           1,         101,   1.667E-02,
 1/ 8/26  3: 0,      37.047,     -88.368,      16.953,       0.000,       1.365,      -0.043,          19,           0,           1,           1,         102,   1.667E-02,
 1/ 8/26  3: 0,      37.046,     -88.368,      12.197,       0.000,       0.454,       0.005,          18,           0,           1,           1,         103,   1.667E-02,
 1/ 8/26  3: 0,      37.046,     -88.367,      15.984,       0.000,      -1.494,       0.025,          17,           0,           1,           1,         104,   1.667E-02,
 1/ 8/26  3: 0,      37.046,     -88.366,      14.022,       0.000,      -2.244,       0.013,          16,           0,           1,           1,         105,   1.667E-02,
 1/ 8/26  3: 0,      37.045,     -88.364,      14.956,       0.000,      -0.009,      -0.001,          15,           0,           1,           1,         106,   1.667E-02,
 1/ 8/26  3: 0,      37.044,     -88.364,      14.310,       0.000,      -0.668,       0.019,          14,           0,           1,           1,         107,   1.667E-02,
 1/ 8/26  3: 0,      37.043,     -88.362,      12.681,       0.000,      -0.128,       0.001,          13,           0,           1,           1,         108,   1.667E-02,
 1/ 8/26  3: 0,      37.043,     -88.362,      17.047,       0.000,      -0.395,       0.020,          12,           0,           1,           1,         109,   1.667E-02,
 1/ 8/26  3: 0,      37.042,     -88.361,      15.840,       0.000,       0.931,       0.016,          11,           0,           1,           1,         110,   1.667E-02,
 1/ 8/26  3: 0,      37.042,     -88.360,      15.117,       0.000,      -0.968,      -0.017,          10,           0,           1,           1,         111,   1.667E-02,
 1/ 8/26  3: 0,      37.041,     -88.359,      16.531,       0.000,      -0.143,      -0.073,           9,           0,           1,           1,         112,   1.667E-02,
 1/ 8/26  3: 0,      37.040,     -88.358,      16.110,       0.000,       0.227,      -0.015,           8,           0,           1,           1,         113,   1.667E-02,
 1/ 8/26  3: 0,      37.040,     -88.357,      14.733,       0.000,       2.253,      -0.011,           7,           0,           1,           1,         114,   1.667E-02,
 1/ 8/26  3: 0,      37.039,     -88.356,      15.160,       0.000,       0.998,       0.022,           6,           0,           1,           1,         115,   1.667E-02,
 1/ 8/26  3: 0,      37.038,     -88.356,      15.245,       0.000,       1.217,      -0.031,           5,           0,           1,           1,         116,   1.667E-02,
 1/ 8/26  3: 0,      37.037,     -88.355,      14.418,       0.000,      -0.171,      -0.067,           4,           0,           1,           1,         117,   1.667E-02,
 1/ 8/26  3: 0,      37.037,     -88.354,      14.290,       0.000,       0.130,      -0.008,           3,           0,           1,           1,         118,   1.667E-02,
 1/ 8/26  3: 0,      37.036,     -88.353,      15.269,       0.000,      -0.207,      -0.021,           2,           0,           1,           1,         119,   1.667E-02,
 1/ 8/26  3: 0,      37.035,     -88.352,      14.727,       0.000,      -0.122,       0.017,           1,           0,           1,           1,         120,   1.667E-02,
 1/ 8/26  4: 0,      37.086,     -88.518,       1.156,       0.000,      -1.830,      -0.001,         179,           0,           1,           1,           1,   1.667E-02,
 1/ 8/26  4: 0,      37.090,     -88.513,       6.293,       0.000,       1.125,       0.026,         178,           0,           1,           1,           2,   1.667E-02,
 1/ 8/26  4: 0,      37.092,     -88.515,       5.825,       0.000,      -1.150,       0.072,         177,           0,           1,           1,           3,   1.667E-02,
 1/ 8/26  4: 0,      37.087,     -88.512,       3.207,       0.000,      -0.742,       0.001,         176,           0,           1,           1,           4,   1.667E-02,
 1/ 8/26  4: 0,      37.090,     -88.510,       9.236,       0.000,       0.824,       0.014,         175,           0,           1,           1,           5,   1.667E-02,
 1/ 8/26  4: 0,      37.088,     -88.511,      10.617,       0.000,       1.766,       0.007,         174,           0,           1,           1,           6,   1.667E-02,
 1/ 8/26  4: 0,      37.087,     -88.510,       4.771,       0.000,       0.782,      -0.051,         173,           0,           1,           1,           7,   1.667E-02,
 1/ 8/26  4: 0,      37.092,     -88.510,      12.472,       0.000,      -0.499,       0.035,         172,           0,           1,           1,           8,   1.667E-02,
 1/ 8/26  4: 0,      37.089,     -88.508,      12.432,       0.000,       2.701,       0.013,         171,           0,           1,           1,           9,   1.667E-02,
 1/ 8/26  4: 0,      37.086,     -88.508,       5.075,       0.000,      -0.621,      -0.015,         170,           0,           1,           1,          10,   1.667E-02,
 1/ 8/26  4: 0,      37.087,     -88.509,      11.627,       0.000,      -0.888,       0.019,         169,           0,           1,           1,          11,   1.667E-02,
 1/ 8/26  4: 0,      37.088,     -88.506,       8.510,       0.000,      -1.834,       0.029,         168,           0,           1,           1,          12,   1.667E-02,
 1/ 8/26  4: 0,      37.088,     -88.507,      10.614,       0.000,       0.595,      -0.007,         167,           0,           1,           1,          13,   1.667E-02,
 1/ 8/26  4: 0,      37.091,     -88.507,      12.456,       0.000,       0.054,       0.021,         166,           0,           1,           1,          14,   1.667E-02,
 1/ 8/26  4: 0,      37.089,     -88.503,      14.581,       0.000,       0.737,       0.024,         165,           0,           1,           1,          15,   1.667E-02,
 1/ 8/26  4: 0,      37.089,     -88.503,      13.258,       0.000,      -0.199,       0.080,         164,           0,           1,           1,          16,   1.667E-02,
 1/ 8/26  4: 0,      37.085,     -88.504,       8.492,       0.000,       0.452,      -0.054,         163,           0,           1,           1,          17,   1.667E-02,
 1/ 8/26  4: 0,      37.087,     -88.502,      10.465,       0.000,       1.044,      -0.007,         162,           0,           1,           1,          18,   1.667E-02,
 1/ 8/26  4: 0,      37.090,     -88.501,       9.690,       0.000,      -0.363,      -0.009,         161,           0,           1,           1,          19,   1.667E-02,
